Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Vol,Taker Buy Quote Vol,Ignore,SMA_20,SMA_50,RSI,MACD,MACD_Signal,MACD_Hist
2025-09-23 09:00:00,113133.84,113281.5,112888.0,112934.47,430.99222,1758621599999,48743650.37139650,53169,210.92360000,23856237.78879880,0,112614.55649999999,113760.2842,49.35984904087126,-192.11425276266527,-357.1711070572183,165.05685429455303
2025-09-23 10:00:00,112934.48,113006.56,112828.62,112969.32,382.87944,1758625199999,43233912.75047680,63250,162.27261000,18322889.08811330,0,112616.3645,113707.0786,49.93218014344956,-160.96450954051397,-317.9297875538774,156.96527801336345
2025-09-23 11:00:00,112969.32,113081.35,112683.33,112975.99,343.04129,1758628799999,38719768.94383720,88738,151.15696000,17062720.89785380,0,112624.389,113652.9276,50.04854136332366,-134.19300690731325,-281.1824314245646,146.98942451725134
2025-09-23 12:00:00,112975.99,113049.9,112811.4,112941.02,342.98937,1758632399999,38738873.05412510,75814,144.55615000,16328178.62749100,0,112641.406,113601.30180000002,49.40030454749508,-114.47854750059196,-247.84165463977007,133.3631071391781
2025-09-23 13:00:00,112941.01,113024.31,112722.78,112952.31,426.02927,1758635999999,48090463.10631010,116178,168.50608000,19020308.75214540,0,112669.0885,113548.27900000001,49.62714568748894,-96.82752035857993,-217.63882778353207,120.81130742495213
2025-09-23 14:00:00,112952.32,113290.5,112571.81,112652.91,713.09459,1758639599999,80499403.22081290,147691,296.45207000,33477525.10559430,0,112680.27750000001,113487.66540000001,43.9944723082235,-105.7786811976548,-195.26679846635662,89.48811726870181
2025-09-23 15:00:00,112652.91,113072.89,112496.61,112882.19,466.71943,1758643199999,52664498.14629360,111596,214.01681000,24152113.73267390,0,112718.24200000001,113432.0762,48.788109284504266,-93.2961014425382,-174.87265906159294,81.57655761905474
2025-09-23 16:00:00,112882.2,112958.58,112486.37,112823.63,531.06975,1758646799999,59859106.46158690,119590,234.22298000,26402233.51997940,0,112720.32949999999,113378.54860000001,47.665930883551816,-87.12455204530852,-157.32303765833606,70.19848561302754
2025-09-23 17:00:00,112823.62,112823.62,111888.0,111957.76,587.62346,1758650399999,65978067.94673340,154624,222.66476000,24997934.20583140,0,112669.71800000002,113307.0716,34.888005070542036,-150.36867087031715,-155.93216430073227,5.563493430415122
2025-09-23 18:00:00,111957.76,112200.0,111686.9,111780.1,710.40527,1758653999999,79512336.26311820,164332,362.56740000,40593319.62021000,0,112626.56049999999,113236.35359999999,32.93700180897585,-212.37761102244258,-167.22125364507434,-45.15635737736824
2025-09-23 19:00:00,111780.09,111979.27,111540.2,111655.29,565.08344,1758657599999,63141994.04710090,137038,254.04008000,28391360.37792990,0,112576.77549999999,113156.8958,31.60005506814025,-268.49620959152526,-187.47624483436454,-81.01996475716072
2025-09-23 20:00:00,111655.29,111994.99,111458.73,111985.77,495.90964,1758661199999,55417986.19341240,97685,212.56291000,23759696.24755620,0,112556.298,113085.9932,38.69584040314436,-283.04090978561726,-206.5891778246151,-76.45173196100217
2025-09-23 21:00:00,111985.78,112202.24,111893.44,112161.54,270.56814,1758664799999,30314187.10718430,39198,165.41758000,18533406.84456940,0,112556.54199999999,113019.623,42.13419728989239,-277.18925427061913,-220.70919311381593,-56.4800611568032
2025-09-23 22:00:00,112161.53,112213.95,112002.16,112159.23,231.71626,1758668399999,25984150.86194340,41869,116.19340000,13029882.59269600,0,112573.9095,112956.6574,42.10077755220465,-269.63004548511526,-230.4933635880758,-39.136681897039466
2025-09-23 23:00:00,112159.24,112220.54,111879.73,111998.8,242.62314,1758671999999,27186837.17645700,45708,108.38433000,12146509.90617910,0,112556.85,112888.5238,39.74307985845662,-273.4327161462279,-239.08123409970622,-34.35148204652168
2025-09-24 00:00:00,111998.8,112380.0,111816.86,112230.72,457.37128,1758675599999,51293186.05934700,94457,224.87506000,25222942.33387910,0,112546.271,112822.36020000001,44.57521755208662,-254.79523343175242,-242.22403396611548,-12.571199465636937
2025-09-24 01:00:00,112230.73,112500.0,112140.0,112451.26,263.95045,1758679199999,29657323.71465370,52450,124.32187000,13968120.35568190,0,112535.562,112766.73960000002,48.781452079447284,-219.69663320324617,-237.71855381354163,18.021920610295467
2025-09-24 02:00:00,112451.25,112500.0,111896.43,112111.62,1045.64078,1758682799999,117252413.67109880,181298,433.48944000,48603804.31689200,0,112492.39499999999,112720.8264,43.327969064574,-216.7878537284414,-233.5324137965216,16.744560068080204
2025-09-24 03:00:00,112111.62,112223.15,111683.09,111683.09,1081.07058,1758686399999,121028792.33796970,122208,487.26884000,54540562.32750000,0,112422.04300000002,112669.0192,37.61425174913332,-246.22310794358782,-236.07055262593485,-10.152555317652968
2025-09-24 04:00:00,111683.1,112374.32,111042.66,112161.93,1377.98323,1758689999999,153932910.26156160,220947,731.22477000,81715122.67441270,0,112373.44749999998,112628.5016,46.15828919445327,-228.280892779454,-234.51262065663872,6.23172787718471
2025-09-24 05:00:00,112161.94,112666.74,112133.83,112636.84,480.95742,1758693599999,54069714.09783480,81467,278.22856000,31281234.43511910,0,112358.56600000002,112588.24059999999,53.02915827233551,-173.7375516362954,-222.35760685257006,48.620055216274665
2025-09-24 06:00:00,112636.85,112779.37,112535.78,112596.69,508.56699,1758697199999,57286436.10254210,60788,225.51394000,25402050.01967630,0,112339.9345,112551.5038,52.42011283748861,-132.22709858525195,-204.33150519910643,72.10440661385448
2025-09-24 07:00:00,112596.7,112742.06,112459.44,112583.54,538.1822,1758700799999,60589096.23650070,59784,306.73633000,34529953.57793280,0,112320.312,112529.3508,52.20861689823341,-99.24680518530658,-183.31456519634648,84.0677600110399
2025-09-24 08:00:00,112583.54,112636.85,112405.62,112622.8,369.32812,1758704399999,41557041.73007140,65398,177.92271000,20019871.09724980,0,112304.401,112525.7914,52.82063657398517,-69.14467439976579,-160.48058703703035,91.33591263726456
2025-09-24 09:00:00,112622.81,112837.42,112501.38,112735.06,247.34844,1758707999999,27865163.81499050,45315,137.82473000,15528108.75732140,0,112293.5385,112530.0928,54.61054248897396,-35.81719672563486,-135.54790897475124,99.73071224911638
2025-09-24 10:00:00,112735.05,112960.0,112668.51,112941.98,402.84076,1758711599999,45447073.88966960,64884,238.05364000,26857346.86520100,0,112307.992,112536.351,57.789336733543145,7.2086868848709855,-106.99658980282679,114.20527668769778
2025-09-24 11:00:00,112941.99,113162.17,112877.3,113029.46,548.21142,1758715199999,61964402.02739830,75233,306.26019000,34615958.12584320,0,112315.35549999999,112550.20779999999,59.09367104937947,47.814736016924144,-76.03432463887661,123.84906065580076
2025-09-24 12:00:00,113029.45,113097.99,112944.0,113070.69,272.77737,1758718799999,30830389.23630540,45934,98.57685000,11141440.63433790,0,112327.7085,112555.77840000001,59.72533762377381,82.37269774696324,-44.35292016170864,126.72561790867188
2025-09-24 13:00:00,113070.69,113222.69,112808.0,112823.62,578.33959,1758722399999,65383456.36379950,132297,267.09013000,30196215.52620600,0,112371.00149999998,112554.71139999999,54.31291312995928,88.80001593721681,-17.72233294192355,106.52234887914037
2025-09-24 14:00:00,112823.62,113890.0,112823.61,113720.64,966.18934,1758725999999,109548745.78454450,196787,585.55655000,66395873.83880920,0,112468.02850000001,112574.3512,66.2657519989485,164.38084909554163,18.698303465569488,145.68254562997214
2025-09-24 15:00:00,113720.64,113883.68,113257.01,113346.41,717.74437,1758729599999,81540721.42013770,177834,367.65069000,41773997.40317560,0,112552.5845,112578.66680000002,59.295901958108665,191.87021012732293,53.33268479792018,138.53752532940274
2025-09-24 16:00:00,113346.4,113753.0,113163.21,113732.01,447.67953,1758733199999,50806995.59717740,112872,219.48365000,24920317.20845330,0,112639.8965,112594.6438,63.55006535284614,241.98101765787578,91.06235136991131,150.91866628796447
2025-09-24 17:00:00,113732.01,113940.0,113616.0,113761.3,361.88913,1758736799999,41184261.91721110,81221,179.49415000,20428847.46617020,0,112719.8845,112613.5598,63.85905403791743,280.8205276301742,129.01398662196388,151.8065410082103
2025-09-24 18:00:00,113761.31,113830.66,113512.53,113639.8,202.61449,1758740399999,23023393.98467790,65203,85.13084000,9673463.80388260,0,112793.91300000002,112634.34219999998,61.52899340682,298.3578015101084,162.88274959959278,135.47505191051562
2025-09-24 19:00:00,113639.8,113682.46,113292.25,113420.01,306.5127,1758743999999,34780422.41227780,63287,119.91296000,13604868.88052230,0,112864.9735,112654.76920000002,57.44562965123699,291.1646365840279,188.5391269964798,102.6255095875481
2025-09-24 20:00:00,113420.0,113609.25,113401.99,113501.52,233.37909,1758747599999,26493593.16391360,46343,94.95175000,10779433.86628460,0,112928.5135,112676.21699999999,58.54440537541555,288.71307276347943,208.57391614987975,80.13915661359968
2025-09-24 21:00:00,113501.52,113584.02,113283.99,113339.63,274.44453,1758751199999,31142724.25391360,39886,128.37019000,14566616.86578960,0,112972.93199999999,112700.5516,55.480341425399665,270.58785241674923,220.97670340325365,49.61114901349558
2025-09-24 22:00:00,113339.63,113647.58,113250.59,113336.33,268.57434,1758754799999,30469844.30428840,67543,124.96745000,14181432.13195430,0,113034.16750000001,112711.6406,55.41667192141546,253.0403110919142,227.38942494098575,25.650886150928443
2025-09-24 23:00:00,113336.34,113429.12,113204.71,113307.0,417.66352,1758758399999,47322526.12069690,76401,157.78958000,17878698.70818210,0,113115.36299999998,112718.3808,54.814568427915574,234.06887203578663,228.72531435994594,5.343557675840685
2025-09-25 00:00:00,113307.01,113510.23,112960.0,113062.35,567.08586,1758761999999,64199428.48755130,116996,214.65282000,24306676.90934580,0,113160.384,112726.76280000001,49.94039967896378,197.02151810823125,222.384555109603,-25.363037001371765
2025-09-25 01:00:00,113062.35,113369.98,112446.15,112661.24,1139.29698,1758765599999,128547834.19864180,225877,512.34162000,57798958.10323530,0,113161.604,112726.9678,43.16359291240314,133.7531750811322,204.65827910390888,-70.90510402277667
2025-09-25 02:00:00,112661.24,113179.94,112510.06,112907.38,569.88139,1758769199999,64278822.15014740,163668,301.19771000,33974777.65684210,0,113177.1385,112737.20899999999,47.841005593057204,102.29480746638728,184.18558477640457,-81.89077731001728
2025-09-25 03:00:00,112907.38,112907.39,112214.74,112546.21,773.34995,1758772799999,86979490.97934090,151662,399.03532000,44876752.51446220,0,113175.272,112745.0,42.33549199088649,47.6709034096275,156.88264850304915,-109.21174509342165
2025-09-25 04:00:00,112546.22,112614.43,111584.23,111735.66,1337.55309,1758776399999,149679822.27038810,245432,612.57878000,68558635.16536030,0,113130.91500000001,112743.47559999999,33.122951772670845,-60.32812003552681,113.44049479533396,-173.76861483086077
2025-09-25 05:00:00,111735.67,112040.0,111597.86,111749.91,705.54263,1758779999999,78891271.32829230,128656,335.55560000,37518408.13527210,0,113081.6575,112731.674,33.397352977008524,-143.1184874636674,62.128698343533685,-205.2471858072011
2025-09-25 06:00:00,111749.91,111843.3,111515.87,111533.26,371.96659,1758783599999,41538883.14624050,111615,163.80204000,18293615.85468940,0,113011.22150000001,112713.4932,31.294969376603035,-223.63437661717762,4.9760833513914235,-228.61045996856905
2025-09-25 07:00:00,111533.26,111883.23,111450.42,111766.72,515.14719,1758787199999,57553165.26191060,110408,260.63376000,29122259.31868370,0,112948.0845,112695.5188,35.97238246695835,-265.54449630589806,-49.128032580066474,-216.4164637258316
2025-09-25 08:00:00,111766.73,112031.18,111689.38,111727.21,537.9101,1758790799999,60173434.69023350,102297,256.40509000,28686450.69204970,0,112880.9105,112670.5638,35.5315128998528,-298.5057069303293,-99.00356745011905,-199.50213948021027
2025-09-25 09:00:00,111727.2,112246.46,111571.57,111571.58,771.79377,1758794399999,86351237.95236790,94821,318.58920000,35653873.66263190,0,112818.3085,112640.19280000002,33.77555390635084,-333.3431715855986,-145.87148827721495,-187.47168330838366
2025-09-25 10:00:00,111571.58,111854.12,111525.81,111648.19,434.41742,1758797999999,48516363.96973000,81989,198.55116000,22174414.36498400,0,112714.68599999999,112610.4798,35.46624564235704,-350.7273598871834,-186.84266259920867,-163.88469728797475
2025-09-25 11:00:00,111648.19,111728.48,111283.63,111348.0,543.64106,1758801599999,60605343.78436800,127034,207.40233000,23120924.73276560,0,112614.76550000001,112578.75039999999,32.01701398882582,-384.29733807347657,-226.33359769406226,-157.9637403794143
2025-09-25 12:00:00,111347.99,111656.81,111020.0,111111.0,1058.2697,1758805199999,117864325.83993960,234283,445.78622000,49649687.30816490,0,112483.715,112541.584,29.57177481766726,-425.12512909607904,-266.0919039744656,-159.03322512161344
2025-09-25 13:00:00,111111.01,111719.05,110629.99,111000.0,2220.16862,1758808799999,246933377.52071380,404728,936.18240000,104120537.07710280,0,112345.65,112502.0642,28.4748878977298,-461.12268469388073,-305.09806011834866,-156.02462457553207
2025-09-25 14:00:00,111000.0,111729.52,110983.03,111540.0,856.73547,1758812399999,95507631.27419130,242164,386.17465000,43043846.76970180,0,112240.65999999999,112474.04379999998,40.11277458190436,-440.99401532243064,-332.2772511591651,-108.71676416326557
2025-09-25 15:00:00,111540.01,111587.75,110868.9,111580.77,599.58449,1758815999999,66702992.25468700,238889,284.31381000,31629206.14844510,0,112148.698,112446.61300000001,40.89471476138419,-416.945809799814,-349.21096288729484,-67.73484691251917
2025-09-25 16:00:00,111580.77,111672.58,110904.91,110957.29,585.10481,1758819599999,65087014.34549480,189334,218.70105000,24330716.05101620,0,112021.4865,112412.70060000001,33.65727740267113,-443.0894002330897,-367.9866503564538,-75.10274987663587
2025-09-25 17:00:00,110957.28,110968.4,108654.0,108833.63,2899.70308,1758823199999,318389326.98724620,438322,979.84409000,107513702.25723030,0,111796.1865,112331.72940000001,20.40849888084867,-627.9315933049511,-419.9756389461533,-207.95595435879778
2025-09-25 18:00:00,108833.63,109801.78,108631.51,109760.2,1427.42291,1758826799999,155925760.21576850,306841,811.69057000,88689931.85665280,0,111617.38,112270.4608,32.83183590127712,-691.6806437936611,-474.3166399156549,-217.36400387800626
2025-09-25 19:00:00,109760.2,109973.4,109302.54,109360.0,1217.19366,1758830399999,133573057.72405640,126373,575.05247000,63107061.13516620,0,111420.03,112218.5056,30.609492188050922,-765.6688668968709,-532.5870853118981,-233.08178158497276
2025-09-25 20:00:00,109360.0,109482.62,109057.06,109163.44,424.7182,1758833999999,46414047.74217300,149891,183.24276000,20022483.27320770,0,111225.0845,112166.1724,29.55146266964269,-830.5912768279086,-592.1879236151003,-238.40335321280827
2025-09-25 21:00:00,109163.45,109666.3,109074.11,109420.0,347.85454,1758837599999,38040066.70223540,122828,200.45028000,21920475.46279470,0,111063.02249999999,112121.4666,32.8157445558916,-851.5246603712731,-644.0552709663349,-207.46938940493817
2025-09-25 22:00:00,109420.0,109587.99,109261.02,109419.97,280.53982,1758841199999,30695908.73806520,96631,127.68096000,13970551.16924490,0,110888.652,112070.1506,32.815553080752366,-858.2238678725407,-686.888990347576,-171.33487752496467
2025-09-25 23:00:00,109419.97,109685.72,108765.0,108994.49,1046.26824,1758844799999,114191082.36143110,199214,581.21468000,63443590.14939520,0,110711.06599999999,112006.8096,30.130351415897792,-887.6336302410782,-727.0379183262766,-160.59571191480165
2025-09-26 00:00:00,108994.49,109614.67,108809.24,109472.13,868.75424,1758848399999,94872291.82814550,208999,421.07116000,45987586.47686250,0,110597.8895,111953.0676,36.41996763707057,-862.457647706542,-754.1218642023297,-108.33578350421237
2025-09-26 01:00:00,109472.12,109762.59,109313.17,109680.4,452.15578,1758851999999,49554078.04286680,153706,240.27096000,26333597.68760390,0,110494.41400000002,111906.6996,38.99858103973037,-816.2901668295526,-766.5555247277744,-49.73464210177826
2025-09-26 02:00:00,109680.39,109798.84,109487.26,109621.7,497.29551,1758855599999,54538185.39047130,89909,197.60166000,21668141.82563410,0,110398.83599999998,111854.5192,38.524342554814616,-775.4992326173378,-768.3442663056871,-7.154966311650696
2025-09-26 03:00:00,109621.7,109635.8,109293.25,109580.01,504.99021,1758859199999,55280883.42322390,81469,193.72502000,21206565.12133640,0,110289.5005,111797.09419999999,38.169332194059756,-738.0286233899096,-762.2811377225316,24.252514332622013
2025-09-26 04:00:00,109580.0,109625.94,109250.87,109338.01,315.34456,1758862799999,34506708.31049680,66762,138.66855000,15171342.36168540,0,110170.0405,111741.62199999999,36.090285407647606,-719.5655691702414,-753.7380240120737,34.17245484183229
2025-09-26 05:00:00,109338.02,109579.99,109085.78,109252.79,371.75832,1758866399999,40642935.08411420,87025,177.44072000,19397031.67045050,0,110054.101,111693.016,35.359867887196074,-703.6982125118666,-743.7300617120322,40.03184920016565
2025-09-26 06:00:00,109252.79,109624.16,109016.0,109360.0,592.34105,1758869999999,64787436.34977640,134966,306.49378000,33521675.61857390,0,109939.6915,111636.9774,37.08496580891381,-674.6948053007509,-729.923010429776,55.22820512902513
2025-09-26 07:00:00,109360.0,109593.49,108913.0,109320.02,1776.45411,1758873599999,193859131.10651560,186884,1105.18477000,120575174.15314690,0,109838.29250000001,111570.64100000002,36.691713136020994,-647.4717961718125,-713.4327675781833,65.96097140637085
2025-09-26 08:00:00,109320.02,109607.5,109304.72,109567.2,575.78415,1758877199999,63042786.67753130,119413,223.39330000,24457432.11361970,0,109761.1025,111510.05119999999,40.86675409424564,-599.0465691201098,-690.5555278865686,91.50895876645882
2025-09-26 09:00:00,109567.2,109690.98,109393.37,109568.72,441.33309,1758880799999,48347437.49724650,110140,173.22147000,18975054.80746750,0,109689.5385,111449.75480000001,40.89256820755079,-554.1585813260899,-663.276138574473,109.11755724838304
2025-09-26 10:00:00,109568.72,109568.72,108697.42,108895.0,735.10273,1758884399999,80128331.51130570,148897,249.85587000,27236361.07957680,0,109557.2885,111375.19880000001,33.840952895812265,-566.4187779965869,-643.9046664588958,77.48588846230894
2025-09-26 11:00:00,108894.99,109200.0,108620.07,109133.5,923.24217,1758887999999,100461566.18371350,154334,344.71501000,37521087.86092170,0,109434.925,111303.16760000002,37.92203492736221,-550.5437893139606,-625.2324910299088,74.68870171594824
2025-09-26 12:00:00,109133.5,109579.0,108824.82,109372.68,863.36244,1758891599999,94286123.45499770,224444,436.58669000,47685250.16407860,0,109355.69450000001,111231.7816,41.799383364454926,-512.7522307812469,-602.7364389801764,89.98420819892954
2025-09-26 13:00:00,109372.68,109779.73,109000.0,109669.73,991.99403,1758895199999,108614448.38696990,250611,584.14224000,63967973.81709480,0,109397.49949999999,111164.587,46.28652699021272,-453.60383328946773,-572.9099178420347,119.30608455256697
2025-09-26 14:00:00,109669.72,109779.73,108764.76,108836.0,900.4525,1758898799999,98239967.43084910,312487,386.12049000,42136353.64791320,0,109351.2895,111079.89319999999,37.53866759516392,-468.6015978381911,-552.0482538412659,83.44665600307485
2025-09-26 15:00:00,108836.0,109358.5,108802.04,109027.78,486.11543,1758902399999,53029215.65547730,174209,238.29885000,25992542.21522010,0,109334.6785,111003.9764,40.33217590609932,-459.71310456054925,-533.5812239851226,73.86811942457336
2025-09-26 16:00:00,109027.79,109618.0,109027.78,109460.01,291.37899,1758905999999,31866540.33524950,119138,160.20780000,17518922.69540210,0,109349.50700000001,110918.76379999999,46.174954204421894,-413.0304035075678,-509.4710598896117,96.44065638204387
2025-09-26 17:00:00,109460.0,110000.0,109392.35,109899.99,627.01224,1758909599999,68830180.56222680,137014,356.79848000,39165752.87710630,0,109373.50649999999,110849.8354,51.39270542216113,-336.65061888193304,-474.90697168807594,138.2563528061429
2025-09-26 18:00:00,109900.0,110300.0,109700.0,109727.99,571.22129,1758913199999,62842424.65657270,125229,301.02208000,33118950.01615720,0,109388.9075,110769.755,49.37754935356074,-286.69323071220424,-437.26422349290164,150.5709927806974
2025-09-26 19:00:00,109727.99,109727.99,109030.41,109172.2,603.81607,1758916799999,66027425.15559600,162447,272.68719000,29806834.68804720,0,109397.79299999999,110677.97300000001,43.44893372901711,-288.62219176767394,-407.53581714785616,118.91362538018222
2025-09-26 20:00:00,109172.21,109347.59,109087.57,109288.44,245.23004,1758920399999,26782190.03635400,76085,140.76425000,15373149.73765930,0,109388.6085,110590.9458,44.93797087003219,-277.5716377026838,-381.5429812588217,103.97134355613792
2025-09-26 21:00:00,109288.45,109530.0,109189.17,109469.07,210.90009,1758923999999,23065101.24966630,63369,106.78789000,11679436.44190220,0,109378.04199999999,110511.927,47.261824640888506,-251.3413558830507,-355.5026561836675,104.1613003006168
2025-09-26 22:00:00,109469.07,109607.38,109348.0,109558.25,183.31873,1758927599999,20074983.81782640,37151,92.39243000,10116936.78402610,0,109374.86949999999,110433.0616,48.419285223820495,-220.8122022536263,-328.5645653976593,107.75236314403298
2025-09-26 23:00:00,109558.24,109687.69,109432.07,109643.46,213.65814,1758931199999,23418543.79206640,32467,130.83967000,14342288.89091360,0,109378.04199999999,110359.1382,49.558426315291975,-187.57959240431956,-300.3675707989913,112.78797839467177
2025-09-27 00:00:00,109643.46,109660.88,109472.23,109649.29,268.55384,1758934799999,29425269.72332610,45635,104.71307000,11472264.59292160,0,109393.606,110285.3974,49.640373744403796,-158.9399169679382,-272.0820400327807,113.14212306484251
2025-09-27 01:00:00,109649.29,109657.45,109330.08,109431.92,230.21003,1758938399999,25202561.67594990,40694,77.67415000,8503131.29322770,0,109402.5625,110207.8958,46.60051662401725,-152.03020069190825,-248.0716721646062,96.04147147269796
2025-09-27 02:00:00,109431.92,109482.64,109324.42,109408.18,280.63961,1758941999999,30704083.45435380,39867,186.96662000,20455004.92888970,0,109404.97150000001,110134.81239999998,46.26727606606114,-146.77785659313668,-227.81290905031233,81.03505245717565
2025-09-27 03:00:00,109408.18,109743.91,109384.63,109553.77,262.25571,1758945599999,28739548.36041620,44139,141.33104000,15486973.25900640,0,109416.65900000001,110072.663,48.690536599036214,-129.37607296483475,-208.12554183321683,78.74946886838208
2025-09-27 04:00:00,109553.77,109742.27,109514.63,109654.99,248.07725,1758949199999,27191908.15876220,39017,130.85778000,14341655.75625870,0,109421.0485,110007.61520000001,50.36646675070699,-106.19329578636098,-187.73909262384566,81.54579683748469
2025-09-27 05:00:00,109654.99,109684.29,109593.65,109635.72,128.97939,1758952799999,14141068.63430240,20563,67.00712000,7346345.75757220,0,109424.39849999998,109949.4054,50.03142312246162,-88.35717924156052,-167.86270994738865,79.50553070582814
2025-09-27 06:00:00,109635.73,109635.73,109481.44,109541.36,241.06138,1758956399999,26405051.07244170,26026,105.00839000,11501658.28639000,0,109456.71650000001,109905.51940000002,48.33583636572493,-80.90338788319787,-150.4708455345505,69.56745765135264
2025-09-27 07:00:00,109541.36,109570.36,109332.02,109411.2,290.72314,1758959999999,31823582.93547710,33291,103.21115000,11297780.68736580,0,109470.60149999999,109858.74519999999,46.01903419999458,-84.52468083167332,-137.28161259397507,52.75693176230175
2025-09-27 08:00:00,109411.19,109411.2,109252.0,109252.01,379.23249,1758963599999,41452720.00111590,53887,175.49522000,19182454.95661180,0,109464.568,109813.12020000002,43.286325379070796,-99.09754931458156,-129.64479993809638,30.547250623514827
2025-09-27 09:00:00,109252.01,109347.59,109064.4,109292.73,409.97831,1758967199999,44768382.07881670,51335,155.28918000,16958689.67089540,0,109445.718,109763.64039999999,44.199121043394584,-106.13740297709592,-124.9433205458963,18.805917568800382
2025-09-27 10:00:00,109292.74,109477.69,109256.07,109431.7,322.59239,1758970799999,35278044.40810680,56472,172.02201000,18811813.11817680,0,109475.503,109717.73019999999,47.315610789962435,-99.35748886108922,-119.8261542089349,20.468665347845672
2025-09-27 11:00:00,109431.71,109440.65,109280.0,109310.21,244.4871,1758974399999,26730503.07372350,32789,93.40040000,10211414.75480790,0,109489.62449999999,109672.50279999999,44.95199030186167,-102.60482123332622,-116.38188761381316,13.777066380486943
2025-09-27 12:00:00,109310.22,109477.59,109227.14,109400.05,336.07633,1758977999999,36746257.56833610,50111,155.64029000,17018184.53066010,0,109486.62649999998,109627.54,47.05812670183878,-96.81301814908511,-112.46811372086756,15.655095571782454
2025-09-27 13:00:00,109400.06,109412.14,109299.64,109306.61,336.77227,1758981599999,36825559.60280260,39698,166.15414000,18168885.03452660,0,109456.95749999999,109586.71220000001,45.124361621585095,-98.62590156572696,-109.69967128983944,11.07376972411248
2025-09-27 14:00:00,109306.61,109387.51,109255.9,109287.89,273.62629,1758985199999,29909817.53811710,32514,105.89621000,11575817.56853890,0,109434.95249999998,109550.25,44.72780576327704,-100.41564325607033,-107.84286568308563,7.427222427015309
2025-09-27 15:00:00,109287.89,109427.4,109193.0,109402.24,204.90854,1758988799999,22394142.35583890,55689,83.34860000,9108749.39872330,0,109446.45449999999,109518.2948,47.748501988720925,-91.55158739229955,-104.58461002492842,13.033022632628871
2025-09-27 16:00:00,109402.25,109427.76,109308.0,109389.04,176.55452,1758992399999,19309853.88011780,49902,90.11815000,9855618.18449260,0,109451.48449999999,109475.27560000001,47.42628981590521,-84.6164827994071,-100.59098457982417,15.974501780417071
2025-09-27 17:00:00,109389.05,109410.0,109243.89,109382.47,183.15972,1758995999999,20024506.19632790,55081,71.05353000,7767910.72147700,0,109447.15449999999,109431.3096,47.25536330769401,-78.74280845683825,-96.22134935522699,17.478540898388744
2025-09-27 18:00:00,109382.48,109434.99,109345.11,109434.96,154.7658,1758999599999,16931995.80675330,24575,47.67925000,5215881.13040680,0,109440.98999999999,109400.86299999998,48.841724413978014,-69.05633643963665,-90.78834677210894,21.732010332472285
2025-09-27 19:00:00,109434.96,109440.0,109383.48,109424.2,76.33855,1759003199999,8353088.81543340,16138,26.07042000,2852488.19233670,0,109430.027,109412.67439999999,48.519572220020486,-61.538600968167884,-84.93839761132074,23.399796643152854
2025-09-27 20:00:00,109424.21,109435.0,109362.72,109390.0,60.18528,1759006799999,6583966.18137290,16410,22.83693000,2498145.92843960,0,109417.0625,109405.2704,47.44832548119528,-57.675547809980344,-79.48582765105266,21.810279841072315
2025-09-27 21:00:00,109390.0,109483.55,109389.47,109474.99,119.69499,1759010399999,13097478.16627180,14672,83.27495000,9112059.23600940,0,109419.21600000001,109407.5702,50.38025473381902,-47.21183895030117,-73.03102991090236,25.81919096060119
2025-09-27 22:00:00,109474.98,109699.98,109474.98,109605.62,175.35372,1759013999999,19218258.57528430,42503,113.94803000,12487855.08206630,0,109429.08799999999,109416.41380000001,54.57514193657608,-28.055123018086306,-64.03584853233916,35.98072551425285
2025-09-27 23:00:00,109605.63,109683.16,109461.53,109635.85,97.55978,1759017599999,10689940.73362810,38586,44.26223000,4849718.92439410,0,109433.192,109420.7308,55.512453797769936,-10.31507352112385,-53.2916935300961,42.97662000897225
2025-09-28 00:00:00,109635.85,109787.75,109548.0,109607.81,283.02575,1759021199999,31032199.20831320,74899,138.22863000,15154769.93383380,0,109430.83299999998,109424.4876,54.391352292079965,1.4645672360056778,-42.340441376875745,43.80500861288142
2025-09-28 01:00:00,109607.81,109654.85,109325.05,109353.67,221.5149,1759024799999,24253193.57659300,80879,94.38436000,10333408.69009280,0,109416.73049999999,109431.67120000001,45.435110678085564,-9.596336070928373,-35.791620315686274,26.1952842447579
2025-09-28 02:00:00,109353.68,109535.0,109353.67,109447.55,194.54739,1759028399999,21290082.58378570,43821,109.34294000,11964837.29532300,0,109412.04000000001,109431.1796,48.789690163456214,-10.663923151048948,-30.76608088275881,20.102157731709863
2025-09-28 03:00:00,109447.54,109535.0,109409.17,109436.0,123.06023,1759031999999,13469238.50147060,24279,70.32434000,7697209.58926890,0,109413.28,109426.2916,48.39548416014219,-12.300193106697407,-27.07290332754653,14.772710220849124
2025-09-28 04:00:00,109436.0,109486.1,109365.88,109365.9,99.29239,1759035599999,10863025.39743450,22153,52.35015000,5727081.77398120,0,109418.97450000001,109421.17559999999,45.967919859173996,-19.034020643375698,-25.465126790712365,6.431106147336667
2025-09-28 05:00:00,109365.9,109398.0,109356.42,109356.43,124.07352,1759039199999,13569821.18408470,16723,73.31173000,8017840.18499760,0,109422.1595,109416.704,45.63489275430248,-24.84834112774115,-25.34176965811812,0.49342853037697054
